video_id,frame_index,timestamp_ms,pose_detected,nose_x,nose_y,nose_z,nose_visibility,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_visibility,left_eye_x,left_eye_y,left_eye_z,left_eye_visibility,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_visibility,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_visibility,right_eye_x,right_eye_y,right_eye_z,right_eye_visibility,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_visibility,left_ear_x,left_ear_y,left_ear_z,left_ear_visibility,right_ear_x,right_ear_y,right_ear_z,right_ear_visibility,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_visibility,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,left_heel_x,left_heel_y,left_heel_z,left_heel_visibility,right_heel_x,right_heel_y,right_heel_z,right_heel_visibility,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_visibility,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_visibility
testvideo_short,1,0,1,0.6066151857376099,0.25547969341278076,-0.3105246424674988,0.9999786615371704,0.6171789169311523,0.24726855754852295,-0.2866533100605011,0.9999520778656006,0.6216774582862854,0.24717524647712708,-0.2866852283477783,0.9999345541000366,0.627196729183197,0.24722836911678314,-0.286603182554245,0.9999288320541382,0.6028812527656555,0.24659118056297302,-0.26966357231140137,0.9999266862869263,0.5990790724754333,0.24617883563041687,-0.2696870267391205,0.9998942613601685,0.5950745344161987,0.24587108194828033,-0.26957812905311584,0.9998879432678223,0.6285969018936157,0.25027066469192505,-0.12255900353193283,0.9998421669006348,0.5897051095962524,0.2495192289352417,-0.04454910010099411,0.9997887015342712,0.6191413998603821,0.26477786898612976,-0.24700994789600372,0.9998670816421509,0.6005009412765503,0.2639216184616089,-0.22451071441173553,0.9998445510864258,0.6779274940490723,0.30724847316741943,-0.14598870277404785,0.999705970287323,0.5416815280914307,0.3113752603530884,0.07018649578094482,0.9995220899581909,0.7045776844024658,0.34664186835289,-0.5630368590354919,0.988332211971283,0.4484001696109772,0.3429265022277832,-0.2646018862724304,0.9584376811981201,0.6525671482086182,0.317909300327301,-0.988919198513031,0.9840596914291382,0.43486642837524414,0.31986892223358154,-0.7627602219581604,0.9760568141937256,0.683401346206665,0.47023481130599976,-0.06344937533140182,0.9998095631599426,0.5773878693580627,0.4723171591758728,0.0635521411895752,0.9998408555984497,0.7660350799560547,0.5885607004165649,-0.15998978912830353,0.9902091026306152,0.5131236910820007,0.5824182033538818,-0.1793173998594284,0.992003858089447,0.8353612422943115,0.7068189978599548,0.08114316314458847,0.9845805764198303,0.49097755551338196,0.7050166130065918,0.05005994811654091,0.9915606379508972,0.8298296928405762,0.724219799041748,0.09144442528486252,0.7999095320701599,0.5030359029769897,0.7249245047569275,0.059543680399656296,0.9107906818389893,0.8528611660003662,0.7408981323242188,-0.18156138062477112,0.9650197625160217,0.4211648106575012,0.7413727045059204,-0.19833187758922577,0.9791926145553589
testvideo_short,2,33,1,0.6087613701820374,0.2556559145450592,-0.3085379898548126,0.9999792575836182,0.6189818978309631,0.24739302694797516,-0.28434959053993225,0.9999530911445618,0.6245273351669312,0.2472882866859436,-0.28438788652420044,0.9999361634254456,0.6296717524528503,0.2473086416721344,-0.28432878851890564,0.9999304413795471,0.6039096713066101,0.2468164563179016,-0.26384302973747253,0.9999282956123352,0.6003932952880859,0.24645498394966125,-0.2638813257217407,0.9998967051506042,0.5966607928276062,0.24618031084537506,-0.2637917399406433,0.9998904466629028,0.6328627467155457,0.2503538131713867,-0.12241867184638977,0.9998461008071899,0.5945952534675598,0.24986211955547333,-0.026510680094361305,0.9997937083244324,0.6199560165405273,0.26491543650627136,-0.24665093421936035,0.999870777130127,0.6010309457778931,0.2641289234161377,-0.22050705552101135,0.9998489618301392,0.6850030422210693,0.3105587959289551,-0.14032332599163055,0.9997150301933289,0.541815459728241,0.31325817108154297,0.08979092538356781,0.9995443820953369,0.7221583127975464,0.35679754614830017,-0.5523009300231934,0.9882771372795105,0.44930407404899597,0.3494246304035187,-0.21889053285121918,0.958773672580719,0.6606957912445068,0.32129430770874023,-0.9789742231369019,0.9842718243598938,0.43336835503578186,0.32090887427330017,-0.7203357815742493,0.9765613079071045,0.6832574605941772,0.4738459289073944,-0.0626259371638298,0.9998146295547485,0.576978862285614,0.474174827337265,0.06270261108875275,0.9998423457145691,0.7675290107727051,0.5890304446220398,-0.1566542536020279,0.9907212853431702,0.512126088142395,0.5824998021125793,-0.14562250673770905,0.9924377202987671,0.8412872552871704,0.7062448859214783,0.09728387743234634,0.9854598045349121,0.49000856280326843,0.7062790989875793,0.11392264813184738,0.9919444918632507,0.8384823799133301,0.7226384878158569,0.10764971375465393,0.8075830936431885,0.5030216574668884,0.7266770601272583,0.12522172927856445,0.9127956032752991,0.8664359450340271,0.738321840763092,-0.17081916332244873,0.9668528437614441,0.42121124267578125,0.7423178553581238,-0.13600073754787445,0.9800649881362915
testvideo_short,3,66,1,0.6114277243614197,0.25638166069984436,-0.20771481096744537,0.9999775886535645,0.6226503252983093,0.2481762319803238,-0.18686524033546448,0.9999498128890991,0.629066526889801,0.2480875849723816,-0.1868717223405838,0.9999323487281799,0.6361819505691528,0.24814029037952423,-0.18686150014400482,0.9999274611473083,0.6055485010147095,0.2477436363697052,-0.16636167466640472,0.9999228715896606,0.6018754839897156,0.24749091267585754,-0.16642306745052338,0.9998887777328491,0.598051905632019,0.24733439087867737,-0.1662985235452652,0.9998831748962402,0.642385721206665,0.2509362995624542,-0.042950186878442764,0.9998404383659363,0.5979359745979309,0.25083935260772705,0.05206913873553276,0.9997773766517639,0.6243678331375122,0.2654721140861511,-0.15217114984989166,0.9998640418052673,0.6034764647483826,0.26485124230384827,-0.12524199485778809,0.9998363256454468,0.6958804726600647,0.3101936876773834,-0.06161177530884743,0.9997280240058899,0.5465930700302124,0.3138226568698883,0.17471516132354736,0.9995498657226562,0.7307613492012024,0.3579922914505005,-0.38930824398994446,0.9880997538566589,0.45973336696624756,0.36045849323272705,-0.04173571243882179,0.9548648595809937,0.6825427412986755,0.3226037919521332,-0.7508383393287659,0.9841521382331848,0.4328382909297943,0.323834091424942,-0.45639386773109436,0.9748342037200928,0.6892685890197754,0.47313469648361206,-0.06513970345258713,0.9998071193695068,0.5805737376213074,0.47356662154197693,0.06516565382480621,0.9998303055763245,0.7671937942504883,0.5914727449417114,-0.13703137636184692,0.9903771877288818,0.5148012042045593,0.5827105045318604,-0.0843278095126152,0.9921085238456726,0.8448423147201538,0.7056841254234314,0.08826828747987747,0.9853219985961914,0.4915132224559784,0.7061653137207031,0.14503149688243866,0.9914778470993042,0.8444381356239319,0.72098308801651,0.09519195556640625,0.8064519762992859,0.5042728781700134,0.7263393998146057,0.1547711193561554,0.9103001952171326,0.8654245138168335,0.7386931777000427,-0.17463460564613342,0.9664881825447083,0.43143782019615173,0.7428391575813293,-0.08134856820106506,0.9791545867919922
testvideo_short,4,100,1,0.6266444325447083,0.25639453530311584,-0.12353044003248215,0.9999770522117615,0.6380590796470642,0.2481696456670761,-0.10314583778381348,0.999948263168335,0.643943727016449,0.2480790913105011,-0.10312885791063309,0.9999305605888367,0.6516592502593994,0.24812713265419006,-0.10313789546489716,0.9999268651008606,0.6189694404602051,0.24773897230625153,-0.08136999607086182,0.9999219179153442,0.6146926283836365,0.24749253690242767,-0.081492118537426,0.9998876452445984,0.6103360056877136,0.24735324084758759,-0.08138492703437805,0.9998835921287537,0.6577618718147278,0.25101780891418457,0.02998463623225689,0.9998390078544617,0.6103235483169556,0.25116977095603943,0.13078811764717102,0.9997739195823669,0.6388636827468872,0.2654918432235718,-0.07299873977899551,0.999862551689148,0.6165103912353516,0.264902263879776,-0.044357869774103165,0.9998313784599304,0.7094652056694031,0.3100922703742981,-0.00139430386479944,0.9997475147247314,0.5568757057189941,0.31473270058631897,0.25064873695373535,0.9995782971382141,0.7437148690223694,0.3623880445957184,-0.2798096835613251,0.9878343343734741,0.4807318150997162,0.3719532787799835,0.05070146545767784,0.949920654296875,0.694114089012146,0.3253486454486847,-0.5702784657478333,0.9841094613075256,0.45943117141723633,0.3361205458641052,-0.33942604064941406,0.9736769795417786,0.6960380673408508,0.47245439887046814,-0.0730249360203743,0.9998120069503784,0.5877246260643005,0.47293585538864136,0.07295490056276321,0.9998306632041931,0.767186164855957,0.5926777124404907,-0.117832712829113,0.9902845025062561,0.5200199484825134,0.5869331359863281,0.015007766894996166,0.9917909502983093,0.8483396172523499,0.7052839398384094,0.08748573064804077,0.9855166077613831,0.49114882946014404,0.7079228162765503,0.2582400143146515,0.9908914566040039,0.8497532606124878,0.7168987393379211,0.09335443377494812,0.8071106672286987,0.5039665102958679,0.7265357375144958,0.26984041929244995,0.9078031778335571,0.865973174571991,0.7382813096046448,-0.17413288354873657,0.9667450189590454,0.4307505786418915,0.7434075474739075,0.051283497363328934,0.9781914949417114
testvideo_short,5,133,1,0.6384637951850891,0.2563927173614502,-0.17596352100372314,0.9999746084213257,0.6482955813407898,0.24789951741695404,-0.15449829399585724,0.9999439120292664,0.6533443331718445,0.2476745992898941,-0.15449880063533783,0.9999246597290039,0.6604368686676025,0.2475668340921402,-0.15449479222297668,0.999922513961792,0.6327404975891113,0.2477162629365921,-0.13442431390285492,0.9999163150787354,0.6298449635505676,0.24748097360134125,-0.1345062404870987,0.9998795390129089,0.6268919706344604,0.2473471760749817,-0.13440574705600739,0.9998770952224731,0.6663115620613098,0.250337690114975,-0.01001498568803072,0.9998267889022827,0.6305727362632751,0.25091224908828735,0.08505887538194656,0.9997550249099731,0.6495655179023743,0.2652851343154907,-0.12044747173786163,0.9998551607131958,0.6318102478981018,0.2648511528968811,-0.09330841898918152,0.9998171329498291,0.7157778739929199,0.30845963954925537,-0.025555897504091263,0.9997591972351074,0.5755757093429565,0.314758837223053,0.19204525649547577,0.999588131904602,0.7422969937324524,0.3611592948436737,-0.32769155502319336,0.9864731431007385,0.5001102685928345,0.37490105628967285,-0.05807092413306236,0.9453058838844299,0.6876340508460999,0.3326466381549835,-0.6521411538124084,0.9825053215026855,0.517083466053009,0.3386942446231842,-0.4864625036716461,0.9709903001785278,0.7009455561637878,0.47196680307388306,-0.07272540032863617,0.9998172521591187,0.6033160090446472,0.4724847376346588,0.07262083888053894,0.9998304843902588,0.7706179022789001,0.5929828882217407,-0.1134742721915245,0.9901231527328491,0.5349588394165039,0.5868948698043823,0.011223021894693375,0.9914866089820862,0.8477221727371216,0.7058722376823425,0.10685097426176071,0.9856595396995544,0.4910992681980133,0.7073076367378235,0.2735946774482727,0.9903304576873779,0.8483566045761108,0.7171869874000549,0.11408976465463638,0.809640109539032,0.5034844875335693,0.726380467414856,0.2853494882583618,0.9056191444396973,0.8659603595733643,0.7366564273834229,-0.15278086066246033,0.9669631123542786,0.4396142363548279,0.7414361238479614,0.05035218596458435,0.9772824048995972
testvideo_short,6,166,1,0.6427488327026367,0.2560890316963196,-0.20513057708740234,0.9999720454216003,0.6561223268508911,0.246735081076622,-0.18287815153598785,0.9999367594718933,0.6622889637947083,0.2464648187160492,-0.18289001286029816,0.999915361404419,0.6697798371315002,0.24631860852241516,-0.18285301327705383,0.9999151825904846,0.6398788690567017,0.24681784212589264,-0.16354122757911682,0.9999087452888489,0.6368300914764404,0.2466427981853485,-0.16360828280448914,0.9998705387115479,0.6338163018226624,0.24654361605644226,-0.16350433230400085,0.9998703598976135,0.6789158582687378,0.2494192123413086,-0.0330539271235466,0.9998120665550232,0.6386809349060059,0.2500954270362854,0.0622902438044548,0.9997333288192749,0.6578584909439087,0.26463040709495544,-0.14733602106571198,0.9998518824577332,0.6389928460121155,0.2644088566303253,-0.12150827795267105,0.9998112320899963,0.7346271872520447,0.30819082260131836,-0.048331957310438156,0.9997765421867371,0.5849420428276062,0.31485551595687866,0.20050759613513947,0.9996165037155151,0.7620213627815247,0.36320167779922485,-0.31438371539115906,0.9868839383125305,0.5129402875900269,0.384382963180542,0.010621580295264721,0.9434170722961426,0.7022498250007629,0.3349572420120239,-0.6298810243606567,0.9830180406570435,0.5177045464515686,0.3472215235233307,-0.4201529026031494,0.9707028269767761,0.7226107716560364,0.47063514590263367,-0.08085780590772629,0.9998188614845276,0.6160954236984253,0.4707738757133484,0.080780528485775,0.9998304843902588,0.7818301916122437,0.5930954813957214,-0.146117702126503,0.9903186559677124,0.5426860451698303,0.5864704847335815,0.007790775503963232,0.9915969371795654,0.8480424880981445,0.7055360078811646,0.11420358717441559,0.9858579039573669,0.49115338921546936,0.7066816091537476,0.2845424711704254,0.9903619885444641,0.8472286462783813,0.715764582157135,0.1268906444311142,0.8119212985038757,0.5064377784729004,0.7263690829277039,0.2975195348262787,0.906781792640686,0.8658870458602905,0.7367591261863708,-0.13889972865581512,0.967348575592041,0.43279215693473816,0.7408621311187744,0.058848507702350616,0.9774249792098999
testvideo_short,7,200,1,0.6474730968475342,0.2550700008869171,-0.13089679181575775,0.9999681115150452,0.6625950932502747,0.24488946795463562,-0.10689665377140045,0.9999285340309143,0.6693381667137146,0.24458535015583038,-0.10685928910970688,0.9999037384986877,0.6781521439552307,0.24444344639778137,-0.10687921196222305,0.999906063079834,0.6456026434898376,0.2452668696641922,-0.09146698564291,0.9999006390571594,0.6424662470817566,0.24518218636512756,-0.09155961126089096,0.9998602867126465,0.6368011236190796,0.24516120553016663,-0.09148124605417252,0.9998624324798584,0.6889618039131165,0.24830615520477295,0.04234689846634865,0.9997900724411011,0.6407090425491333,0.2491360604763031,0.11566939204931259,0.9997104406356812,0.664650559425354,0.26347994804382324,-0.07394716143608093,0.9998413324356079,0.6448213458061218,0.26357361674308777,-0.053316064178943634,0.9997969269752502,0.7463340163230896,0.3061036169528961,0.03587306663393974,0.9997887015342712,0.587594211101532,0.3148028254508972,0.2165648192167282,0.9996353983879089,0.7705743312835693,0.36257150769233704,-0.22305819392204285,0.9857655167579651,0.5336615443229675,0.3843154311180115,-0.0017255364218726754,0.9412367939949036,0.7133554220199585,0.33480870723724365,-0.5346210598945618,0.9825171232223511,0.5393924713134766,0.34531453251838684,-0.3873211443424225,0.9696769714355469,0.7413946390151978,0.46854615211486816,-0.06969486176967621,0.9998185634613037,0.6281825304031372,0.46814242005348206,0.06958896666765213,0.9998254776000977,0.7940625548362732,0.5930348634719849,-0.15261723101139069,0.9901092648506165,0.5522926449775696,0.5831205248832703,-0.03350432217121124,0.9914559721946716,0.8479593396186829,0.702936589717865,0.09134019166231155,0.9855381846427917,0.4962214529514313,0.7053200602531433,0.2229580581188202,0.9901478886604309,0.8395712375640869,0.7144771814346313,0.10298021882772446,0.8113089203834534,0.5112593173980713,0.7238255143165588,0.22526757419109344,0.9038338661193848,0.8655729293823242,0.737776517868042,-0.1392430067062378,0.9668704867362976,0.4330914616584778,0.7402652502059937,0.02135639637708664,0.9770744442939758
testvideo_short,8,233,1,0.6519726514816284,0.254997193813324,-0.14795798063278198,0.9999663829803467,0.668468713760376,0.24484026432037354,-0.12995193898677826,0.999923586845398,0.675469696521759,0.24450629949569702,-0.12987568974494934,0.9998966455459595,0.6851174235343933,0.24430659413337708,-0.12986885011196136,0.9998984932899475,0.6514852643013,0.24527399241924286,-0.09688698500394821,0.9998961687088013,0.6486481428146362,0.24519109725952148,-0.09705175459384918,0.9998555183410645,0.6450302600860596,0.24516907334327698,-0.09676007181406021,0.9998580813407898,0.7004435658454895,0.24804888665676117,-0.008154229260981083,0.9997730255126953,0.6527006030082703,0.24906228482723236,0.08837471902370453,0.9997021555900574,0.6723702549934387,0.2633620798587799,-0.10521361976861954,0.9998371601104736,0.6516353487968445,0.2635444402694702,-0.05567881092429161,0.9997943639755249,0.7659747004508972,0.3057199716567993,-0.0216389000415802,0.9997898936271667,0.5974809527397156,0.314706027507782,0.19675612449645996,0.9996484518051147,0.7916855812072754,0.36112940311431885,-0.3991030752658844,0.9855930805206299,0.5472898483276367,0.38061314821243286,-0.057551998645067215,0.9421820044517517,0.7235415577888489,0.334229439496994,-0.7913166880607605,0.9827567934989929,0.5462020039558411,0.34367114305496216,-0.4875834882259369,0.970244288444519,0.7564901113510132,0.4678402245044708,-0.06963872909545898,0.9998188614845276,0.6401271224021912,0.4662427008152008,0.06953927129507065,0.9998208284378052,0.7966859936714172,0.5902683138847351,-0.21200551092624664,0.990119457244873,0.5533327460289001,0.5779901742935181,-0.11646047979593277,0.9915453791618347,0.8454102873802185,0.7021130323410034,0.028875375166535378,0.9855477213859558,0.516133189201355,0.7020175457000732,0.08995851874351501,0.9902010560035706,0.8351881504058838,0.7145304083824158,0.039032869040966034,0.8124879002571106,0.5309164524078369,0.7215818762779236,0.09546474367380142,0.9024384617805481,0.8528195023536682,0.7405288219451904,-0.22826653718948364,0.9669893980026245,0.4454115331172943,0.7391255497932434,-0.15495188534259796,0.9772719144821167
testvideo_short,9,266,1,0.6692754030227661,0.25540804862976074,-0.16174621880054474,0.9999670386314392,0.6842600703239441,0.24515436589717865,-0.13800235092639923,0.9999253749847412,0.6914312839508057,0.2447686344385147,-0.13800184428691864,0.9998989701271057,0.7002573013305664,0.24450887739658356,-0.1380046308040619,0.9998996257781982,0.6665424108505249,0.24575991928577423,-0.11634936928749084,0.9998999238014221,0.6625874042510986,0.24571463465690613,-0.11648087948560715,0.9998612403869629,0.6566320657730103,0.24575933814048767,-0.11636833846569061,0.999862790107727,0.7120490670204163,0.24846214056015015,0.009947664104402065,0.9997784495353699,0.6600422859191895,0.24943219125270844,0.0974423959851265,0.9997130036354065,0.6868259310722351,0.26407015323638916,-0.10621164739131927,0.9998432397842407,0.6652126312255859,0.26480403542518616,-0.07647449523210526,0.9998049736022949,0.7793186902999878,0.3061636984348297,-0.021896280348300934,0.9997995495796204,0.6020275354385376,0.31603845953941345,0.18578164279460907,0.9996636509895325,0.7957537770271301,0.36057788133621216,-0.3976437747478485,0.9841368198394775,0.5786116123199463,0.3828831911087036,-0.10698068886995316,0.9399475455284119,0.7236304879188538,0.33040499687194824,-0.7441614866256714,0.9809538125991821,0.6106432676315308,0.3417721688747406,-0.5127351880073547,0.9681539535522461,0.7726080417633057,0.4689324200153351,-0.07032842934131622,0.999828040599823,0.6516684293746948,0.4667651355266571,0.07026451826095581,0.9998297095298767,0.8055139183998108,0.5903321504592896,-0.22308793663978577,0.990109920501709,0.5651588439941406,0.57462078332901,-0.2621995806694031,0.9917223453521729,0.846683144569397,0.7021679878234863,0.04440343752503395,0.9851505756378174,0.5424512028694153,0.7002952694892883,-0.07668659836053848,0.990394651889801,0.834495484828949,0.7146825194358826,0.0556858666241169,0.813090980052948,0.5656541585922241,0.72021484375,-0.07082977890968323,0.9050933122634888,0.8478036522865295,0.7437090277671814,-0.21203798055648804,0.9665436148643494,0.47690048813819885,0.7386077046394348,-0.3430255949497223,0.9779869318008423
testvideo_short,10,300,1,0.6827967166900635,0.2576011121273041,-0.13609521090984344,0.9999661445617676,0.6941123008728027,0.2469514012336731,-0.10544969141483307,0.9999241828918457,0.7020100355148315,0.24656033515930176,-0.10547729581594467,0.9998974204063416,0.7084680199623108,0.24623632431030273,-0.1054922491312027,0.9998977184295654,0.6773723363876343,0.2473326325416565,-0.09706051647663116,0.9999004602432251,0.674275815486908,0.24722535908222198,-0.09720885753631592,0.999862790107727,0.6705776453018188,0.24713468551635742,-0.09719682484865189,0.9998638033866882,0.7177131772041321,0.25080180168151855,0.061652880162000656,0.9997751116752625,0.6684651970863342,0.25124096870422363,0.09901724755764008,0.9997225403785706,0.6949474811553955,0.26604315638542175,-0.07320934534072876,0.9998446702957153,0.6747424006462097,0.2665005028247833,-0.062001023441553116,0.9998102188110352,0.7699498534202576,0.30626973509788513,0.027214104309678078,0.999798595905304,0.5988554358482361,0.31603991985321045,0.1346568465232849,0.9996730089187622,0.7913947701454163,0.36033326387405396,-0.3731842637062073,0.9774865508079529,0.5919336080551147,0.3718588054180145,-0.24523501098155975,0.9426833391189575,0.7267115712165833,0.33129754662513733,-0.7202168703079224,0.973570704460144,0.6818584203720093,0.34037110209465027,-0.5646783113479614,0.9658262729644775,0.7731850147247314,0.4684751331806183,-0.05923017859458923,0.999835193157196,0.6580365896224976,0.4669097065925598,0.05918984115123749,0.9998345375061035,0.8018667101860046,0.5875057578086853,-0.30923670530319214,0.9897990226745605,0.5678738951683044,0.5690785646438599,-0.2514117658138275,0.9913564920425415,0.838642418384552,0.7007399797439575,-0.10121318697929382,0.984064519405365,0.5733334422111511,0.6965324282646179,-0.08971910178661346,0.9896773099899292,0.8286745548248291,0.7146585583686829,-0.09024202823638916,0.8128386735916138,0.5982121825218201,0.7163580656051636,-0.08490151166915894,0.9034877419471741,0.8422593474388123,0.7430983781814575,-0.3373079299926758,0.9649125933647156,0.5161999464035034,0.7382541298866272,-0.338904470205307,0.9770350456237793
